Date,Vendor Code,Vendor,County,"Notes for ""Other",Product Description,Program,Proteins LBS,Starch LBS,Veg LBS,Fruit LBS,Baked Goods LBS,Dairy LBS,Grocery LBS,Indvid Meal LBS,Individ Meals,Total Pounds
11/7/2023,MRN,Maranatha Missionary Baptist Church,SJ,,Bulk,CCFN,40.00,,,,,,80.00,0.00,,120.00
11/7/2023,BCP,Broadway Christian Parish,SJ,,Bulk,CCFN,,,,,,80.00,50.00,0.00,,130.00
11/7/2023,MHM,Monastery of the Holy Martyrs,MAR,,Bread,CCFN,,,,,168.00,,,0.00,,168.00
11/7/2023,SJL,St. Joe Library,SJ,,Meals,Backpack,,,,,,,,202.50,162.00,202.50
11/7/2023,SJHD,St. Joe: Health Department ,SJ,,Bulk,CCFN,8.00,,7.00,237.00,,,,0.00,,252.00
11/7/2023,YWCA,YWCA,SJ,,Bulk,CCFN,,,,,60.00,200.00,,0.00,,260.00
11/7/2023,MCNC,Marshall County Neighborhood Center,MAR,,Bread,CCFN,,,,,280.00,,,0.00,,280.00
11/7/2023,LVL,LaVille Elementary,SJ,,Meals,Backpack,,,,,,,,300.00,240.00,300.00
11/7/2023,GNJ,Greater New Jerusalem Missionary Baptist Church,SJ,,Bulk,CCFN,40.00,,2.00,184.00,120.00,,,0.00,,346.00
11/7/2023,CATH,Catholic Charities,SJ,,Bulk,CCFN,25.00,,,,,180.00,151.00,0.00,,356.00
11/7/2023,CTA,Christ Temple Apostolic Church,SJ,,Bulk,CCFN,176.00,40.00,,,9.00,180.00,254.00,0.00,,659.00
11/8/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,Nappanee,Bulk,Backpack,,,1.00,,9.00,,57.00,0.00,,67.00
11/8/2023,FCDC,Family Christian Development Center,ELK,,Bulk,CCFN,130.00,112.00,,,,195.00,564.00,0.00,,1001.00
11/8/2023,NAP,Nappanee Open Door,ELK,,Bulk,CCFN,,,,45.00,9.00,60.00,185.00,0.00,,299.00
11/8/2023,AIDS,Aids Ministries,SJ,,Bulk,CCFN,,,2.00,,,,,0.00,,2.00
11/8/2023,OC,Oakhaven Community,MAR,,Bulk,CCFN,13.00,,,,,6.00,12.00,0.00,,31.00
11/8/2023,IUP,Ironwood United Pentecostal Food Pantry,SJ,,Bread,CCFN,,,,,42.00,,,0.00,,42.00
11/8/2023,CTA,Christ Temple Apostolic Church,SJ,,Bulk,CCFN,,,,,,,60.00,0.00,,60.00
11/8/2023,AIDS,Aids Ministries,SJ,,Bread,CCFN,,,,,70.00,,,0.00,,70.00
11/8/2023,SJL,St. Joe Library,SJ,,Meals,Backpack,,,,,,,,202.50,162.00,202.50
11/8/2023,SMH,St. Margaret's House,SJ,,Bulk,CCFN,,,24.00,,,180.00,,0.00,,204.00
11/8/2023,OAK,Oaklawn: Properties,SJ,,Bulk,CCFN,,,,8.00,9.00,60.00,153.00,0.00,,230.00
11/8/2023,FAF,Feed A Friend,SJ,,Bulk,CCFN,8.00,,38.00,106.00,27.00,30.00,68.00,0.00,,277.00
11/8/2023,MFP,Mishawaka Food Pantry,SJ,,Bread,CCFN,,,,,280.00,,,0.00,,280.00
11/8/2023,OAK,Oaklawn: Oliver Apts,SJ,,Meals & Bulk,CCFN,91.00,64.00,8.00,,,90.00,138.00,30.00,24.00,421.00
11/8/2023,NC,New Carlisle Food Pantry,SJ,,Bulk,CCFN,93.00,80.00,,,9.00,60.00,180.00,0.00,,422.00
11/8/2023,IUP,Ironwood United Pentecostal Food Pantry,SJ,,Bulk,CCFN,635.00,,,,,,,0.00,,635.00
11/8/2023,BL,Bread of Life,MAR,,Bulk,CCFN,20.00,,,,,,732.00,0.00,,752.00
11/8/2023,SBCS,South Bend Community Schools: Madison STEAM Academy,SJ,,Meals,Backpack,,,,,,,,825.00,660.00,825.00
11/8/2023,IUP,Ironwood United Pentecostal Food Pantry,SJ,,Bulk,CCFN,223.00,164.00,13.00,67.00,9.00,150.00,460.00,0.00,,1086.00
11/8/2023,DFM,Divine Faith Ministry,SJ,,Bulk,CCFN,133.00,80.00,,,120.00,270.00,581.00,0.00,,1184.00
11/8/2023,HM,Hope Ministries,SJ,,Bulk,CCFN,640.00,,300.00,,300.00,,,0.00,,1240.00
11/8/2023,BRCKSJ,Brick of Hope - St Joe County,SJ,,Bulk,CCFN,765.00,,1168.00,1168.00,320.00,,2134.00,0.00,,5555.00
11/8/2023,BRE,Bremen Schools,MAR,,,Backpack,,,,,,,,375.00,300,375.00
11/8/2023,WANE,Wa-Nee Community Schools,ELK,,,Backpack,,,,,,,,52.50,42,52.50
11/9/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,Goshen,Bulk,Backpack,,,,,,,10.00,0.00,,10.00
11/9/2023,CUMC,Calvary United Methodist Church,ELK,,Bulk,CCFN,,,,,30.00,40.00,,0.00,,70.00
11/9/2023,CAPS,Child & Parent Services (CAPS),ELK,,Meals,Backpack,,,,,,,,375.00,300.00,375.00
11/9/2023,CCS,Church Community Services,ELK,,Meals,CCFN,,,,,,,,1500.00,1200.00,1500.00
11/9/2023,CON,Concord: South Side,ELK,,Meals,Backpack,,,,,,,,187.50,150.00,187.50
11/9/2023,CON,Concord: West Side,ELK,,Meals,Backpack,,,,,,,,187.50,150.00,187.50
11/9/2023,ELK,Elkhart Schools: Bristol,ELK,,Meals,Backpack,,,,,,,,502.50,402.00,502.50
11/9/2023,ELK,Elkhart Schools: Cleveland Elementary,ELK,,Meals,Backpack,,,,,,,,75.00,60.00,75.00
11/9/2023,ELK,Elkhart Schools: Eastwood Elementary,ELK,,Meals,Backpack,,,,,,,,97.50,78.00,97.50
11/9/2023,ELK,Elkhart Schools: Mary Daly,ELK,,Meals,Backpack,,,,,,,,315.00,252.00,315.00
11/9/2023,ELK,Elkhart Schools: Mary Feeser ,ELK,,Meals,Backpack,,,,,,,,75.00,60.00,75.00
11/9/2023,ELK,Elkhart Schools: Pride Academy,ELK,,Meals,Backpack,,,,,,,,37.50,30.00,37.50
11/9/2023,ELK,Elkhart Schools: Riverview,ELK,,Meals,Backpack,,,,,,,,187.50,150.00,187.50
11/9/2023,GCS,Goshen Schools: Chamberlain Elementary,ELK,,Meals,Backpack,,,,,,,,45.00,36.00,45.00
11/9/2023,GCS,Goshen Schools: Model Elementary,ELK,,Meals,Backpack,,,,,,,,112.50,90.00,112.50
11/9/2023,GCS,Goshen Schools: Parkside Elementary,ELK,,Meals,Backpack,,,,,,,,112.50,90.00,112.50
11/9/2023,GCS,Goshen Schools: Waterford Elementary,ELK,,Meals,Backpack,,,,,,,,150.00,120.00,150.00
11/9/2023,GCS,Goshen Schools: West Goshen Elementary,ELK,,Meals,Backpack,,,,,,,,112.50,90.00,112.50
11/9/2023,GFP,Gymtown Food Pantry,ELK,,Bulk,CCFN,56.00,,3.00,,9.00,120.00,120.00,0.00,,308.00
11/9/2023,GFP,Gymtown Food Pantry,ELK,,Meals & Bread,CCFN,,,,,168.00,,,150.00,120.00,318.00
11/9/2023,HCH,Heart City Health - Scenic,ELK,,Meals,CCFN,,,,,,,,90.00,72.00,90.00
11/9/2023,HCH,Heart City Health - Simpson,ELK,,Meals,CCFN,,,,,,,,187.50,150.00,187.50
11/9/2023,HCH,Heart City Health - WH,ELK,,Meals,CCFN,,,,,,,,52.50,42.00,52.50
11/9/2023,MIDD,Middlebury Food Pantry,ELK,,Bread,CCFN,,,,,294.00,,,0.00,,294.00
11/9/2023,PRE,Premier Arts Academy,ELK,,Meals,Backpack,,,,,,,,150.00,120.00,150.00
11/9/2023,DAV,David's Courage,MAR,,Bulk,CCFN,9.00,,,,,,12.00,0.00,,21.00
11/9/2023,FAF,Feed A Friend,SJ,,Bulk,CCFN,8.00,,23.00,12.00,,30.00,40.00,0.00,,113.00
11/9/2023,MVC,Miami Village Church,SJ,,Bulk,CCFN,4.00,40.00,1.00,11.00,9.00,2.00,46.00,0.00,,113.00
11/9/2023,SALVG,Salvation Army: Goshen,ELK,,Bulk,CCFN,,152.00,3.00,196.00,9.00,150.00,204.00,0.00,,714.00
11/9/2023,SJL,St. Joe Library,SJ,,Meals,Backpack,,,,,,,,202.50,162.00,202.50
11/9/2023,CCFP,Clay Church Food Pantry,SJ,,Bulk,CCFN,,,,,,,235.00,0.00,,235.00
11/9/2023,VFP,Village Food Pantry,SJ,,Bulk,CCFN,89.00,68.00,,,7.00,30.00,83.00,0.00,,277.00
11/9/2023,MHM,Monastery of the Holy Martyrs,MAR,,Meals & Bulk,CCFN,77.00,,,14.00,,,60.00,150.00,120.00,301.00
11/9/2023,CCFP,Clay Church Food Pantry,SJ,,Meals & Bread,CCFN,,,,,350.00,,,375.00,300.00,725.00
11/9/2023,VINC,St. Vincent de Paul: Christ the King,ELK,,Meals,CCFN,,,,,,,,60.00,48.00,60.00
11/9/2023,THB,The Hub Bristol,ELK,,Bread,CCFN,,,,,112.00,,,0.00,,112.00
11/9/2023,THB,The Hub Bristol,ELK,,Bulk,CCFN,112.00,105.00,96.00,34.00,9.00,180.00,,0.00,,536.00
11/9/2023,WHC,World Harvest Church,ELK,,Bread,CCFN,,,,,112.00,,,0.00,,112.00
11/9/2023,WHC,World Harvest Church,ELK,,Meals & Bulk,CCFN,,,50.00,,360.00,,260.00,90.00,72.00,760.00
11/10/2023,MIL,Milford Food Bank,ELK,,Bulk,CCFN,527.00,,,,,,1611.00,0.00,,2138.00
11/10/2023,GP,The Grace Place,SJ,,Bulk,CCFN,,,,,2.40,,,0.00,,2.40
11/10/2023,LYD,Lydick UMC,SJ,,Bulk,CCFN,15.00,,,,,,,0.00,,15.00
11/10/2023,VFP,Village Food Pantry,SJ,,Bread,CCFN,,,,,16.00,,,0.00,,16.00
11/10/2023,OAK,Oaklawn: Hope Ave,SJ,,Bulk,CCFN,18.00,,,,,,,0.00,,18.00
11/10/2023,LYD,Lydick UMC,SJ,,Bulk,CCFN,,,,,18.00,,,0.00,,18.00
11/10/2023,OAK,Oaklawn: Oliver Apts,SJ,,Bread,CCFN,,,,,35.00,,,0.00,,35.00
11/10/2023,FAF,Feed A Friend,SJ,,Bulk,CCFN,8.00,,5.00,,,30.00,18.00,0.00,,61.00
11/10/2023,FAF,Feed A Friend,SJ,,Bulk,CCFN,,,14.50,52.00,,,,0.00,,66.50
11/10/2023,AFFM,Abundant Faith Family Ministries,SJ,,Bulk,CCFN,,,,,30.00,40.00,,0.00,,70.00
11/10/2023,MCA,Marshall County Council on Aging,MAR,,Meals,CCFN,,,,,,,,75.00,60.00,75.00
11/10/2023,OAK,Oaklawn: Hope Ave,SJ,,Bulk,CCFN,23.00,,,4.00,,,,67.50,,94.50
11/10/2023,STA,St Augustine's Parish,SJ,,Bread,CCFN,,,,,112.00,,,0.00,,112.00
11/10/2023,SBCS,South Bend Community Schools: Navarre,SJ,,Meals,Backpack,,,,,,,,112.50,90.00,112.50
11/10/2023,GP,The Grace Place,SJ,,Bulk,CCFN,40.00,,,,9.00,,70.00,0.00,,119.00
11/10/2023,VFP,Village Food Pantry,SJ,,Bulk,CCFN,15.00,,12.00,76.00,36.00,,,0.00,,139.00
11/10/2023,GP,The Grace Place,SJ,,Bulk,CCFN,,,,,,,,150.00,,150.00
11/10/2023,SBCS,South Bend Community Schools: McKinley,SJ,,Meals,Backpack,,,,,,,,187.50,150.00,187.50
11/10/2023,PAR,Paramount South Bend,SJ,,Meals,Backpack,,,,,,,,187.50,150.00,187.50
11/10/2023,SBCS,South Bend Community Schools: Clay Intermediate,SJ,,Meals,Backpack,,,,,,,,187.50,150.00,187.50
11/10/2023,SBCS,South Bend Community Schools: Warren,SJ,,Meals,Backpack,,,,,,,,187.50,150.00,187.50
11/10/2023,SBCS,South Bend Community Schools: Wilson,SJ,,Meals,Backpack,,,,,,,,187.50,150.00,187.50
11/10/2023,SBCS,South Bend Community Schools: Washington HS,SJ,,Meals,Backpack,,,,,,,,187.50,150.00,187.50
11/10/2023,LYD,Lydick UMC,SJ,,Bulk,CCFN,,,,,36.00,,211.75,0.00,,247.75
11/10/2023,BCP,Broadway Christian Parish,SJ,,Bulk,CCFN,86.00,,,,86.00,,86.00,0.00,,258.00
11/10/2023,SBCS,South Bend Community Schools: Monroe,SJ,,Meals,Backpack,,,,,,,,300.00,240.00,300.00
11/10/2023,MRN,Maranatha Missionary Baptist Church,SJ,,Bulk,CCFN,,,,,,,189.50,150.00,,339.50
11/10/2023,BRCKSJ,Brick of Hope - St Joe County,SJ,,Bulk,CCFN,325.00,,,,30.00,,,0.00,,355.00
11/10/2023,SBCS,South Bend Community Schools: Lincoln,SJ,,Meals,Backpack,,,,,,,,450.00,360.00,450.00
11/10/2023,BCP,Broadway Christian Parish,SJ,,Bread,CCFN,,,,,457.00,,,0.00,,457.00
11/10/2023,SBCS,South Bend Community Schools: Harrison,SJ,,Meals,Backpack,,,,,,,,525.00,420.00,525.00
11/10/2023,SBCS,South Bend Community Schools: Darden,SJ,,Meals,Backpack,,,,,,,,562.50,450.00,562.50
11/10/2023,VINC,St. Vincent de Paul: Center,ELK,,Bread,CCFN,,,,,58.00,,,0.00,,58.00
11/10/2023,WHC,World Harvest Church,ELK,,Bulk,CCFN,440.00,,,,,,435.00,0.00,,875.00
11/13/2023,FAF,Feed A Friend,SJ,,Bulk,CCFN,6.00,,,,,,,0.00,,6.00
11/13/2023,CLU,Clubhouse of St. Joseph County,SJ,,Bulk,CCFN,,,,,,,15.00,0.00,,15.00
11/13/2023,FAF,Feed A Friend,SJ,,Bulk,CCFN,,,,,,,18.00,0.00,,18.00
11/13/2023,FAF,Feed A Friend,SJ,,Bulk,CCFN,43.25,,,,,,,0.00,,43.25
11/13/2023,CLU,Clubhouse of St. Joseph County,SJ,,Bulk,CCFN,43.25,,,,,,,0.00,,43.25
11/13/2023,CLU,Clubhouse of St. Joseph County,SJ,,Bulk,CCFN,86.50,,,,,,,0.00,,86.50
11/13/2023,OAK,Oaklawn: Hope Ave,SJ,,Bulk,CCFN,86.50,,,,,,,0.00,,86.50
11/13/2023,FAF,Feed A Friend,SJ,,Bulk,CCFN,8.00,,,,,30.00,20.00,30.00,,88.00
11/13/2023,DFI,"Davis Foundation, Inc.",SJ,,Bulk,CCFN,43.25,10.00,,,,,36.00,0.00,,89.25
11/13/2023,LS,Legacy Steps,SJ,,Bulk,CCFN,,,,,120.00,,,0.00,,120.00
11/13/2023,OAK,Oaklawn: Oliver Apts,SJ,,Bulk,CCFN,86.50,,,41.00,,,,0.00,,127.50
11/13/2023,SJL,St. Joe Library,SJ,,Meals,Backpack,,,,,,,,202.50,162.00,202.50
11/13/2023,KBI,Kingdom Business International,SJ,,Bulk,CCFN,,,,,150.00,,106.00,0.00,,256.00
11/13/2023,KBI,Kingdom Business International,SJ,,Bulk,CCFN,40.00,25.00,,,9.00,180.00,71.50,0.00,,325.50
11/13/2023,HHCC,Helping Hands - Cass County,OTH,,Bulk,CCFN,86.50,5.00,,48.00,60.00,40.00,115.50,0.00,,355.00
11/13/2023,CCFP,Clay Church Food Pantry,SJ,,Meals,CCFN,,,,,,,,375.00,300.00,375.00
11/13/2023,LS,Legacy Steps,SJ,,Bulk,CCFN,,60.00,,143.00,60.00,480.00,160.75,0.00,,903.75
11/13/2023,VINC,St. Vincent de Paul - St. Vincent/St. Thomas,ELK,,Bulk,CCFN,4.00,,,,,,,0.00,,4.00
11/13/2023,VINC,St. Vincent de Paul - St. Vincent/St. Thomas,ELK,,Bulk,CCFN,15.00,,,,,,,0.00,,15.00
11/13/2023,VINC,St. Vincent de Paul - St. Vincent/St. Thomas,ELK,,Bulk,CCFN,20.00,,,,,,,0.00,,20.00
11/13/2023,VINC,St. Vincent de Paul - St. Vincent/St. Thomas,ELK,,Bulk,CCFN,,,,,,,42.00,0.00,,42.00
11/13/2023,VINC,St. Vincent de Paul - St. Vincent/St. Thomas,ELK,,Bulk,CCFN,,,,,,,108.00,0.00,,108.00
11/14/2023,MHM,Monastery of the Holy Martyrs,MAR,,Bulk,CCFN,,,3.25,,,,,0.00,,3.25
11/14/2023,MHM,Monastery of the Holy Martyrs,MAR,,Bulk,CCFN,,,16.00,,,,,0.00,,16.00
11/14/2023,MHM,Monastery of the Holy Martyrs,MAR,,Bulk,CCFN,,,,,30.00,,,0.00,,30.00
11/14/2023,MHM,Monastery of the Holy Martyrs,MAR,,Bulk,CCFN,,,,,,24.00,14.00,0.00,,38.00
11/14/2023,MHM,Monastery of the Holy Martyrs,MAR,,Bulk,CCFN,,,,,39.00,,,0.00,,39.00
11/14/2023,MHM,Monastery of the Holy Martyrs,MAR,,Bulk,CCFN,43.00,,,,,,,0.00,,43.00
11/14/2023,MHM,Monastery of the Holy Martyrs,MAR,,Bulk,CCFN,,,19.50,7.75,,,22.00,0.00,,49.25
11/14/2023,MCNC,Marshall County Neighborhood Center,MAR,,Bulk,CCFN,60.00,,,,,,,0.00,,60.00
11/14/2023,MHM,Monastery of the Holy Martyrs,MAR,,Bulk,CCFN,,,9.00,18.50,,36.00,,0.00,,63.50
11/14/2023,MHM,Monastery of the Holy Martyrs,MAR,,Bulk,CCFN,,,36.25,5.50,,,54.00,0.00,,95.75
11/14/2023,MHM,Monastery of the Holy Martyrs,MAR,,Bulk,CCFN,,,,100.00,,,,0.00,,100.00
11/14/2023,MHM,Monastery of the Holy Martyrs,MAR,,Bulk,CCFN,9.00,,,,,,,150.00,,159.00
11/14/2023,SER,Serenity House,MAR,,Bulk,CCFN,86.50,,,26.00,,,64.00,0.00,,176.50
11/14/2023,MHM,Monastery of the Holy Martyrs,MAR,,Bulk,CCFN,,25.00,,187.00,,,30.00,0.00,,242.00
11/14/2023,LVL,LaVille Elementary,SJ,,Meals,Backpack,,,,,,,,300.00,240.00,300.00
11/14/2023,MCNC,Marshall County Neighborhood Center,MAR,,Bulk,CCFN,86.50,,,318.00,,,191.25,0.00,,595.75
11/14/2023,MHM,Monastery of the Holy Martyrs,MAR,,Bulk,CCFN,178.00,,,176.00,15.00,,399.00,0.00,,768.00
11/14/2023,ND,Notre Dame: The Graduate School,SJ,,Meals,CCFN,,,,,,,,1125.00,900.00,1125.00
11/14/2023,PLY,Plymouth Comm Schools: Ancilla College,MAR,,Meals,Backpack,,,,,,,,2812.50,2250,2812.50
11/15/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,Nappanee,Bulk,Backpack,5.00,,,,,,,0.00,,5.00
11/15/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,goshen,,Backpack,,,,,,,8.00,0.00,,8.00
11/15/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,Nappanee,Bulk,Backpack,,,,,9.00,,,0.00,,9.00
11/15/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,middlebury,,Backpack,9.00,,,,,,,0.00,,9.00
11/15/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,middlebury,,Backpack,,,12.00,,,,,0.00,,12.00
11/15/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,Nappanee,Bulk,Backpack,15.00,,,,,,,0.00,,15.00
11/15/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,Nappanee,Bulk,Backpack,,,,,15.00,,,0.00,,15.00
11/15/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,middlebury,,Backpack,,,,,,,15.00,0.00,,15.00
11/15/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,Nappanee,Bulk,Backpack,17.00,,,,,,,0.00,,17.00
11/15/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,goshen,,Backpack,10.75,,,6.00,,,35.75,0.00,,52.50
11/15/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,Nappanee,Bulk,Backpack,,,,,,,66.00,0.00,,66.00
11/15/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,middlebury,,Backpack,,,,,,,120.00,0.00,,120.00
11/15/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,middlebury,,Backpack,28.00,,,,,,,112.50,,140.50
11/15/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,middlebury,,Backpack,20.25,,,,31.00,,155.00,0.00,,206.25
11/15/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,middlebury,,Backpack,30.00,,,24.00,,,159.00,0.00,,213.00
11/15/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,Nappanee,Bulk,Backpack,64.50,,,,16.00,,140.00,0.00,,220.50
11/15/2023,FCDC,Family Christian Development Center,ELK,,Bulk,CCFN,6.75,,,,7.50,,,0.00,,14.25
11/15/2023,FCDC,Family Christian Development Center,ELK,,Bulk,CCFN,15.00,,,,,,,0.00,,15.00
11/15/2023,FCDC,Family Christian Development Center,ELK,,Bulk,CCFN,50.00,,,,,,,0.00,,50.00
11/15/2023,FCDC,Family Christian Development Center,ELK,,Bulk,CCFN,86.50,,,,36.00,,184.00,0.00,,306.50
11/15/2023,FCDC,Family Christian Development Center,ELK,,Bulk,CCFN,120,,,,,,296.50,0.00,,416.50
11/15/2023,FCDC,Family Christian Development Center,ELK,,Bulk,CCFN,32.25,,,,127.50,,28.00,0.00,,187.75
11/15/2023,NAP,Nappanee Open Door,ELK,,Bulk,CCFN,15.00,,,,,,,45.00,,60.00
11/15/2023,NAP,Nappanee Open Door,ELK,,Bulk,CCFN,,,,108.00,42.00,,,0.00,,150.00
11/15/2023,OC,Oakhaven Community,MAR,,Bulk,CCFN,,,,8.00,2.00,,,0.00,,10.00
11/15/2023,OC,Oakhaven Community,MAR,,Bulk,CCFN,,,,,,,12.00,0.00,,12.00
11/15/2023,LS,Legacy Steps,SJ,,Bulk,CCFN,,,,,,,12.00,0.00,,12.00
11/15/2023,LS,Legacy Steps,SJ,,,CCFN,,,,,17.00,,,0.00,,17.00
11/15/2023,OAK,Oaklawn: Properties,SJ,,Bulk,CCFN,,,1.75,,,,17.00,0.00,,18.75
11/15/2023,OAK,Oaklawn: Hope Ave,SJ,,,CCFN,19.00,,,,,,,0.00,,19.00
11/15/2023,OC,Oakhaven Community,MAR,,Bulk,CCFN,,,,,,,20.00,0.00,,20.00
11/15/2023,UPP,Upper Room,SJ,,Bulk,CCFN,,,,5.00,,,15.00,0.00,,20.00
11/15/2023,LS,Legacy Steps,SJ,,Bulk,CCFN,,,11.25,,,,14.00,0.00,,25.25
11/15/2023,OC,Oakhaven Community,MAR,,Bulk,CCFN,,,,30.00,,,,0.00,,30.00
11/15/2023,CLU,Clubhouse of St. Joseph County,SJ,,Bulk,CCFN,,,12.25,,,,27.00,0.00,,39.25
11/15/2023,FAF,Feed A Friend,SJ,,,CCFN,,,,22.00,,,18.00,0.00,,40.00
11/15/2023,LS,Legacy Steps,SJ,,,CCFN,42.00,,,,,,,0.00,,42.00
11/15/2023,FAF,Feed A Friend,SJ,,Bulk,CCFN,,,40.25,2.00,,,,0.00,,42.25
11/15/2023,IUP,Ironwood United Pentecostal Food Pantry,SJ,,Bulk,CCFN,,,,43.00,,,,0.00,,43.00
11/15/2023,RCLC,Robinson Community Learning Center,SJ,,Bulk,CCFN,,,,46.00,,,,0.00,,46.00
11/15/2023,FAF,Feed A Friend,SJ,,,CCFN,,,1.50,5.00,14.00,,26.00,0.00,,46.50
11/15/2023,LYD,Lydick UMC,SJ,,,CCFN,47.00,,,,,,,0.00,,47.00
11/15/2023,FAF,Feed A Friend,SJ,,Bulk,CCFN,,,8.00,,17.00,,31.00,0.00,,56.00
11/15/2023,FAF,Feed A Friend,SJ,,,CCFN,,,57.00,,,,,0.00,,57.00
11/15/2023,FAF,Feed A Friend,SJ,,Bulk,CCFN,,,,,,30.00,,30.00,,60.00
11/15/2023,IUP,Ironwood United Pentecostal Food Pantry,SJ,,Bulk,CCFN,64.00,,,6.00,,,,0.00,,70.00
11/15/2023,AIDS,Aids Ministries,SJ,,Bulk,CCFN,,,,,70.00,,,0.00,,70.00
11/15/2023,IUP,Ironwood United Pentecostal Food Pantry,SJ,,Bulk,CCFN,,,,,,,,75.00,,75.00
11/15/2023,OC,Oakhaven Community,MAR,,Bulk,CCFN,49.00,,,,,,29.25,0.00,,78.25
11/15/2023,UPP,Upper Room,SJ,,Bulk,CCFN,,,,86.00,,,,0.00,,86.00
11/15/2023,SMH,St. Margaret's House,SJ,,Bulk,CCFN,,,17.75,76.00,,,,0.00,,93.75
11/15/2023,OAK,Oaklawn: Hope Ave,SJ,,,CCFN,,,,51.00,,,43.00,0.00,,94.00
11/15/2023,LYD,Lydick UMC,SJ,,,CCFN,,,,96.00,,,,0.00,,96.00
11/15/2023,IUP,Ironwood United Pentecostal Food Pantry,SJ,,Bulk,CCFN,58.00,,,,42.00,,,0.00,,100.00
11/15/2023,FAF,Feed A Friend,SJ,,Bulk,CCFN,43.25,,,37.00,,,20.00,0.00,,100.25
11/15/2023,IUP,Ironwood United Pentecostal Food Pantry,SJ,,Bulk,CCFN,,,58.25,17.00,,24.00,16.00,0.00,,115.25
11/15/2023,OAK,Oaklawn: Hope Ave,SJ,,,CCFN,,,,107.00,,,10.00,0.00,,117.00
11/15/2023,LPH,Lasalle Park Homes,SJ,,Bulk,CCFN,118.00,,,,,,,0.00,,118.00
11/15/2023,GNJ,Greater New Jerusalem Missionary Baptist Church,SJ,,Bulk,CCFN,,,7.00,,42.00,,82.00,0.00,,131.00
11/15/2023,MRN,Maranatha Missionary Baptist Church,SJ,,Bulk,CCFN,,,,,,,,150.00,,150.00
11/15/2023,IUP,Ironwood United Pentecostal Food Pantry,SJ,,Bulk,CCFN,,,,,108.00,,47.00,0.00,,155.00
11/15/2023,YWCA,YWCA,SJ,,Bulk,CCFN,,,,162.00,,,,0.00,,162.00
11/15/2023,BCP,Broadway Christian Parish,SJ,,Bulk,CCFN,,,70.50,61.00,,,38.00,0.00,,169.50
11/15/2023,IUP,Ironwood United Pentecostal Food Pantry,SJ,,Bulk,CCFN,86.50,,,,18.00,,69.00,0.00,,173.50
11/15/2023,LS,Legacy Steps,SJ,,Bulk,CCFN,141.75,,,,,,38.00,0.00,,179.75
11/15/2023,OC,Oakhaven Community,MAR,,Bulk,CCFN,196.00,,,,,,,0.00,,196.00
11/15/2023,SJL,St. Joe Library,SJ,,Meals,Backpack,,,,,,,,202.50,162.00,202.50
11/15/2023,OAK,Oaklawn: Properties,SJ,,Bulk,CCFN,93.25,,,35.00,7.50,,67.75,0.00,,203.50
11/15/2023,FAF,Feed A Friend,SJ,,,CCFN,,,,,,,,225.00,180,225.00
11/15/2023,MFP,Mishawaka Food Pantry,SJ,,Bulk,CCFN,,,,,280.00,,,0.00,,280.00
11/15/2023,SH,Store House,SJ,,Bulk,CCFN,,,,172.00,154.00,,,0.00,,326.00
11/15/2023,MRN,Maranatha Missionary Baptist Church,SJ,,Bulk,CCFN,,30.00,,190.00,,,108.75,0.00,,328.75
11/15/2023,BRE,Bremen Schools,MAR,,Meals,Backpack,,,,,,,,435.00,348,435.00
11/15/2023,BRCKSJ,Brick of Hope - St Joe County,SJ,,Bulk,CCFN,241.00,,100.00,100.00,36.00,,,0.00,,477.00
11/15/2023,GNJ,Greater New Jerusalem Missionary Baptist Church,SJ,,Bulk,CCFN,86.50,,,39.00,156.00,,249.50,0.00,,531.00
11/15/2023,BCP,Broadway Christian Parish,SJ,,Bulk,CCFN,280.00,,100.00,100.00,66.00,,,0.00,,546.00
11/15/2023,BL,Bread of Life,MAR,,Bulk,CCFN,,,,311.00,420.00,,14.00,0.00,,745.00
11/15/2023,SBCS,South Bend Community Schools: Madison STEAM Academy,SJ,,Meals,Backpack,,,,,,,,825.00,660,825.00
11/15/2023,SH,Store House,SJ,,Bulk,CCFN,198.25,42.00,,293.00,189.00,,625.00,0.00,,1347.25
11/15/2023,VINC,St. Vincent de Paul: Center,ELK,,,CCFN,,,,,180.00,,,0.00,,180.00
